process_name,process_id,process_location,process_description,exchange_flow_name,exchange_flow_id,exchange_amount,exchange_unit,exchange_ecoinvent_type,_old_process_id,_old_exchange_flow_id,orig_process_id,orig_exchange_id,allocation_factor,allocation_type
"Potassium sulphate alum, as K2O, hardboard",d42c11eb-98d2-3cf5-add5-d7c65431bfa3,Northern America,"The unit process inventory takes into account the production of potassium sulphate from potassium chloride and sulphuric acid. Transports of raw materials and intermediate products to the fertiliser plant as well as the transport of the fertiliser product from the factory to the regional department store were included. Production and waste treatment of catalysts, coating and packaging of the final fertiliser products were not included. Infrastructure was included by means of a proxy module. 
 
Refers to 1 kg K2O, resp. 2.00 kg potassium sulphate with a K2O-content of 50.0% 
 
Important note: although most of the data in the US LCI database has  undergone some sort of review, the database as a whole has not yet  undergone a formal validation process. Please email comments to lci@nrel.gov","Potassium sulphate alum, as K2O, hardboard",f775ca41-3cd1-31c7-8419-96823b79360a,1.0,kg,production,d42c11eb-98d2-3cf5-add5-d7c65431bfa3,f775ca41-3cd1-31c7-8419-96823b79360a,,,1.0,
Drinking water; with UV disinfection; at consumer,67005f65-59d6-3d76-beaf-971c3369bccd,US,"This process reflects treated drinking water at the consumer. Conventional UV is the utilized disinfection process. The treatment system includes a granular activated carbon adsorption process. 

This process reflects the full scope of impacts associated with drinking water treatment including acquisition, treatment, distribution and associated infrastructure. 

Inventory data was collected from the Greater Cincinnati Water Works (GCWW) Richard Miller Treatment Plant, which serves a population of 241,000 customers and treats approximately 106 million gallons per day. 

",Drinking water; with UV disinfection; at consumer,bd9ffece-6a36-3d60-99a5-33fc3f7ea639,1000.0,cu ft,production,67005f65-59d6-3d76-beaf-971c3369bccd,bd9ffece-6a36-3d60-99a5-33fc3f7ea639,,,1.0,
"Phenol formaldehyde resin, neat, 47% solids",cd04cced-a75c-30c6-b05f-1fe6fbefb934,Northern America,"PF resin weight given as liquid at 47% solids.

Important note: although most of the data in the US LCI database has 
undergone some sort of review, the database as a whole has not yet 
undergone a formal validation process.
Please email comments to lci@nrel.gov.  This PF process has been reviewed by 6 industry representatives and 2 reviewers from a peer review journal","Phenol formaldehyde resin, neat, 47% solids",3c2baf23-665a-3c7a-b1df-19b89be18ec1,1.0,kg,production,cd04cced-a75c-30c6-b05f-1fe6fbefb934,3c2baf23-665a-3c7a-b1df-19b89be18ec1,,,1.0,
"Cotton, whole plant, at field",3ffdd525-d623-363f-8876-1999b0f5130f.4fbbb19a-bc25-3265-b196-04feec6ace45,Northern America,"Agricultural Crop Production, Harvested acres are 84% of the planted acres (1998-2000 US average).
The impacts of producing 1 kg of seed are assumed equal to those of producing 1kg of lint.
For Water, only consumptive use is taken into account (i.e. 60.7% of the total water consumption).
Important note: although most of the data in the US LCI database has 
undergone some sort of review, the database as a whole has not yet 
undergone a formal validation process.
Please email comments to lci@nrel.gov.","Cotton, at field",4fbbb19a-bc25-3265-b196-04feec6ace45,1.0,kg,production,3ffdd525-d623-363f-8876-1999b0f5130f,4fbbb19a-bc25-3265-b196-04feec6ace45,3ffdd525-d623-363f-8876-1999b0f5130f,4fbbb19a-bc25-3265-b196-04feec6ace45,1.0,PHYSICAL_ALLOCATION
"Cotton, whole plant, at field",3ffdd525-d623-363f-8876-1999b0f5130f.8517bbb8-f754-3ad5-bace-edaa0743b9ff,Northern America,"Agricultural Crop Production, Harvested acres are 84% of the planted acres (1998-2000 US average).
The impacts of producing 1 kg of seed are assumed equal to those of producing 1kg of lint.
For Water, only consumptive use is taken into account (i.e. 60.7% of the total water consumption).
Important note: although most of the data in the US LCI database has 
undergone some sort of review, the database as a whole has not yet 
undergone a formal validation process.
Please email comments to lci@nrel.gov.","Cotton straw, at field",8517bbb8-f754-3ad5-bace-edaa0743b9ff,4.5,kg,production,3ffdd525-d623-363f-8876-1999b0f5130f,8517bbb8-f754-3ad5-bace-edaa0743b9ff,,,1.0,
"Polyol ether, for flexible foam polyurethane production, at plant",44a82a4a-95fd-3c31-9829-cf0763dd3a93,Northern America,"This gate-to-gate unit process represents the production of one kilogram of polyether polyol for flexible foam polyurethane produced in North America. The studied system boundary includes elementary flows associated with upstream raw material extraction and processing, incoming transport, manufacturing of polyether polyol for flexible foam polyurethane, and disposal of process wastes. The four producers that provided data for this average dataset stated that standard polyether polyol for flexible foam polyurethane technology is used. The captured polyether polyol production amount included in this dataset is approximately 90 percent of the polyether polyol used for flexible foam polyurethane in the U.S. in 2015; the remaining 10 percent is manufactured by producers that did not contribute to this dataset. This unit process includes cutoff flows that represent process waste disposal and waste fuel gas which is created from other processes on-site. There are no coproducts in this unit process therefore no allocation was performed for polyether polyol for flexible foam polyurethane manufacturing.","Polyol ether, for flexible foam polyurethane production, at plant",415918aa-42cc-4228-837c-a4bdbf5eaba9,1.0,kg,production,44a82a4a-95fd-3c31-9829-cf0763dd3a93,415918aa-42cc-4228-837c-a4bdbf5eaba9,,,1.0,
"Melamine urea formaldehyde, MF, resin, at plant",c11f6f12-269d-3c4c-9ab0-6995cd5d8af2,Northern America,"Base process data presented with allocations to within process co-products noted.  Refer to allocation worksheet for specifics.  All allocations performed using mass or volume. To take profile back to cradle the user must add LCI profile information for PNW dry and rough green lumber from PNW dry lumber LCI module.  Cradle-to-gate LCI information presented for PRF and MUF resins and hardeners which were derived from secondary source., information from secondary source
Important note: although most of the data in the US LCI database has 
undergone some sort of review, the database as a whole has not yet 
undergone a formal validation process.
Please email comments to lci@nrel.gov.","Melamine urea formaldehyde, MF, resin, at plant",2319eed6-941a-32b8-967a-3f5e33019e0b,1.0,kg,production,c11f6f12-269d-3c4c-9ab0-6995cd5d8af2,2319eed6-941a-32b8-967a-3f5e33019e0b,,,1.0,
"Scanner, packaging and information sheets",726dea3f-ddee-3b80-89d9-a86dc464308d,Global,Error:This process is missing description,"Scanner, packaging and information sheets",38d31926-8577-36d0-8c3b-d152010c9af8,1.88,kg,production,726dea3f-ddee-3b80-89d9-a86dc464308d,38d31926-8577-36d0-8c3b-d152010c9af8,,,1.0,
Office scanner,84d335bb-f2ce-38dc-b81f-55d4eb7408c7,Global,Error:This process is missing description,Office scanner,72617478-fdf2-3581-a069-d3ccf23ed07a,8.703,kg,production,84d335bb-f2ce-38dc-b81f-55d4eb7408c7,72617478-fdf2-3581-a069-d3ccf23ed07a,,,1.0,
"Calcium carbonate, ground, fine treated, 3 micron, at plant",34487c89-62dd-3d4e-98dd-06f0c382cc17,US,"This unit process represents the gate-to-gate production of 1 kg of calcium carbonate (fine treated, 3 micron) from calcium carbonate rock (i.e., marble, limestone, or chalk) using average technologies for the contiguous United States in 2014-2015.  Additional details on the technologies used in this process are available in the Technology description field at the bottom of this section.

The system boundary includes: 1) quarry operations at the mine/quarry; 2) raw material transport from quarry operations to plant processing; 3) plant processing; 4) overhead energy consumption (e.g., lighting, heating, cooling, etc.) at quarry operations and plant processing; and 5) manufacturing waste and emissions.  The following processes and life cycle phases fall outside of the system boundary: 1) construction of capital equipment; 2) maintenance of operation and support equipment; 3) Human labor and employee commute; 4) final product shipping; 5) packaging; 6) product use; and 7) product disposal.  Additional details regarding system boundaries are available in the Modeling and validation section in the Sampling Procedure field.","Calcium carbonate, ground, fine treated, 3 micron, at plant",3026812e-20e7-3a91-98bb-57ba43ad547b,1000.0,kg,production,34487c89-62dd-3d4e-98dd-06f0c382cc17,3026812e-20e7-3a91-98bb-57ba43ad547b,,,1.0,
Cobalt ore; underground/open-pit mining; at mine,4fd964ba-76be-4099-8d94-9379678f6eb2,Congo,"The functional unit for this model is one kilogram of cobalt ore with a cobalt content of 0.47%. The technical scope includes the cradle-to-gate mining of cobalt ore. The system boundary includes incoming transport, mining, and disposal of process wastes. This study adopted the 2017 reserve-weighted average ore grade, which is 2.44% copper and 0.47% cobalt. Primary material, energy, water, and emissions flows for mining were collected from Tenke Fungurume Mining (TFM) in the Democratic Republic of the Congo and were converted into an inventory representative of per-unit-mass of cobalt mined. ",Cobalt ore; at mine; 0.47% cobalt and 2.44% copper,4724dc20-fc73-4f23-83f7-12ac98f37eac,1.0,kg,production,4fd964ba-76be-4099-8d94-9379678f6eb2,4724dc20-fc73-4f23-83f7-12ac98f37eac,,,1.0,
"Electricity, at grid",81ab92da-bf0e-4b32-9ba8-404854a9b8bb,Congo,"Estimate of inputs for electricity of the grid using US electricity generating sources and IEA 2022 data for national electricity generation by source as a proxy for the average grid mix in Democratic Republic of the Congo by electrical generation energy types. Electric power transmission and losses as well as energy industry use (as % of output) estimated to be 9.042%. Per IEA, electric power transmission and distribution losses include losses in transmission between sources of supply and points of distribution and in the distribution to consumers, including pilferage.","Electricity, at grid",81ab92da-bf0e-4b32-9ba8-404854a9b8bb.5f9e4330-20e4-4f3f-94c6-f8fedf7b5ff5,1.0,MJ,production,81ab92da-bf0e-4b32-9ba8-404854a9b8bb,5f9e4330-20e4-4f3f-94c6-f8fedf7b5ff5,,,1.0,
"Electricity, at grid",ab7f18b8-9e1b-4efc-a690-5d9ffe6e0cc1,China,"Estimate of inputs for electricity of the grid using US electricity generating sources and IEA 2022 data for national electricity generation by source as a proxy for the average grid mix in China by electrical generation energy types. Electric power transmission and losses as well as energy industry use (as % of output) estimated to be 3.422%. Per IEA, electric power transmission and distribution losses include losses in transmission between sources of supply and points of distribution and in the distribution to consumers, including pilferage.","Electricity, at grid",ab7f18b8-9e1b-4efc-a690-5d9ffe6e0cc1.5f9e4330-20e4-4f3f-94c6-f8fedf7b5ff5,1.0,MJ,production,ab7f18b8-9e1b-4efc-a690-5d9ffe6e0cc1,5f9e4330-20e4-4f3f-94c6-f8fedf7b5ff5,,,1.0,
Crude cobalt hydroxide production; at plant,2fb426d1-2476-4400-b942-940f65699e87,Congo,"The functional unit for this model is one kilogram of crude cobalt hydroxide with a cobalt ore content of 35% and a copper content of 0.47%. The technical scope includes the gate-to-gate production of crude cobalt hydroxide. The system boundary includes incoming transport, hydrometallurgical ore processing, and disposal of process wastes. The material and energy flows data for hydrometallurgical ore processing were based on operations from the following companies: Kamoto, Tenke Fungurume Mining, and Hanrui Cobalt. A process yield of 80% for cobalt was assumed in this study for the ore processing stage.",Crude cobalt hydroxide; at plant; 35% cobalt and 0.47% copper,2b274bb6-ed91-4ec0-8386-07c602bd6eb9,1.0,kg,production,2fb426d1-2476-4400-b942-940f65699e87,2b274bb6-ed91-4ec0-8386-07c602bd6eb9,,,1.0,
Cobalt sulfate; at plant ,16f46b37-1817-4cd7-87c4-fecdc5a0e1c8,China,"The functional unit for this model is one kilogram of cobalt sulfate. The technical scope includes the gate-to-gate production of cobalt sulfate. The system boundary includes incoming transport, manufacturing, and disposal of process wastes. Incoming crude cobalt hydroxide, 35% cobalt content, is produced in the Democratic Republic of Congo and is then sent to China for further refining. Data were provided by the top three refined cobalt producers in China, Huayou Cobalt, GEM, and Jinchuan, which accounted for over 60% of China’s total refined cobalt output in 2016. This model relies upon data from the Tongxiang plant of Huayou cobalt. Please see the data selection field for more details on how this data was chosen.
",Cobalt sulfate; at plant,4d8fe29d-145c-4e00-ad8f-8b3d82a7d933,1.0,kg,production,16f46b37-1817-4cd7-87c4-fecdc5a0e1c8,4d8fe29d-145c-4e00-ad8f-8b3d82a7d933,,,1.0,
Proton exchange water electrolysis plant; construction,ba3da3db-344c-422a-905b-40a079322b19,US,"This cradle to gate unit process is for the construction of one proton exchange membrane water electrolysis(PEMWE) plant. This model is based on an estimate of the balance of plant data for one PEMWE facility and have been adapted to represent US conditions. Data were originally collected by Bareiß et al., 2019 and have been adapted by the National Renewable Energy Laboratory (NREL). The system boundary of this dataset includes the main incoming materials with transportation.",Proton exchange membrane water electrolyzer plant; construction,743e231a-2d7f-4fbe-ad20-bf0687bf50e1,1.0,Item(s),production,ba3da3db-344c-422a-905b-40a079322b19,743e231a-2d7f-4fbe-ad20-bf0687bf50e1,,,1.0,
"Proton exchange water electrolysis stack; 1 MW, at plant",ba7b5d07-402b-4f76-8f55-2c7d4ce3e6c7,US,"This cradle to gate unit process is for the production of one proton exchange membrane water electrolyzer (PEMWE) stack. The original model was based on German data but has been adapted to represent US conditions. Data were originally collected by Bareiß et al., 2019 and have been adapted by the National Renewable Energy Laboratory (NREL). The system boundary of this dataset includes incoming materials and process energy.","Proton exchange water electrolysis stack; 1 MW, at plant",0052bd8e-51b1-4f8e-b128-53f9ab55469d,1.0,Item(s),production,ba7b5d07-402b-4f76-8f55-2c7d4ce3e6c7,0052bd8e-51b1-4f8e-b128-53f9ab55469d,,,1.0,
Recycled postconsumer polyethylene teraphthalate (PET) flake; at plant,f7b7280d-f372-3a4b-86cf-caa588ca67ea,Northern America,"This unit process LCI represents additional separation and processing of postconsumer polyethylene teraphthalate (PET) resin by a reclaimer to convert the received material into clean resin ready for use in manufacturing. The system boundary starts with the collection of postconsumer plastics and ends with clean postconsumer PET flake. Includes removal of foreign material and washing. Does not include pelletizing, solid stating resin into a bottle-ready state, or outbound transportation of flake.

Note that input collection and MRF sorting processes will be updated during the next quarterly release of USLCI,","Recycled postconsumer polyethylene teraphthalate, PET, flake",83f59491-2195-3f40-a111-15459445aa9c,1.0,kg,production,f7b7280d-f372-3a4b-86cf-caa588ca67ea,83f59491-2195-3f40-a111-15459445aa9c,,,1.0,
"Slack wax, at plant, US SE",2c79b9d3-e5f9-34a8-990e-b7d6f9e4dd08,US,"Base process data presented with allocations to within process co-products noted. Refer to allocation worksheet for specifics. All allocations performed using mass or volume., UK profile adjusted for US production
Important note: although most of the data in the US LCI database has 
undergone some sort of review, the database as a whole has not yet 
undergone a formal validation process.
Please email comments to lci@nrel.gov.",Slack wax; at plant,3dd4ac49-3a6e-3886-a04c-b5b95d41b4de,1.0,kg,production,2c79b9d3-e5f9-34a8-990e-b7d6f9e4dd08,3dd4ac49-3a6e-3886-a04c-b5b95d41b4de,,,1.0,
"Wood Combusted, at boiler, at cellulosic fiberboard mill",106bcee8-0d5f-30c6-ac98-fa6dab41d4d1.b749402e-e420-3c23-96eb-10e39d0569e3,Northern America,"This process is for the combustion of 1 kg of oven dry wood, combusted in the wood boilers commonly used at wood production facilities.  Data is from primary industry data from the softwood lumber, softwood plywood, and oriented strandboard industries located in the US. 
 
This process documents the inputs and outputs associated with wood combustion boilers onsite at wood product producing mills in the U.S. The data were obtained through a scientifically sound and consistent process established by the Consortium for Research on Renewable Industrial Materials (CORRIM), following ISO14040/140444 standards (ISO 2006) and Product Category Rules (PCR) for North American Structural and Architectural Wood Products (FPInnovations 2011).  Lumber, plywood, and oriented strandboard production facilities were surveyed asking details regarding onsite energy generation. Regional differences did not exist between the Pacific Northwest and southeast regions to warrant separate boilers based on geographical regions.  There was also a potential for emission differences based on biomass type and quality.  Plywood and oriented strandboard industries could have boiler inputs likely containing resins. There could be a potential difference in regions, based on wood species, moisture contents, and wood quality.  Differences found are reported in this report. 
 
Important note: although most of the data in the US LCI database has  undergone some sort of review, the database as a whole has not yet  undergone a formal validation process. Please email comments to lci@nrel.gov 
","Wood Combusted, at boiler, at cellulosic fiberboard mill",b749402e-e420-3c23-96eb-10e39d0569e3,1.0,kg,production,106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,b749402e-e420-3c23-96eb-10e39d0569e3,106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,b749402e-e420-3c23-96eb-10e39d0569e3,0.9812609517922446,PHYSICAL_ALLOCATION
"Wood Combusted, at boiler, at cellulosic fiberboard mill",106bcee8-0d5f-30c6-ac98-fa6dab41d4d1.77cbfa28-85c8-3da1-9f3f-1aa00612d97b,Northern America,"This process is for the combustion of 1 kg of oven dry wood, combusted in the wood boilers commonly used at wood production facilities.  Data is from primary industry data from the softwood lumber, softwood plywood, and oriented strandboard industries located in the US. 
 
This process documents the inputs and outputs associated with wood combustion boilers onsite at wood product producing mills in the U.S. The data were obtained through a scientifically sound and consistent process established by the Consortium for Research on Renewable Industrial Materials (CORRIM), following ISO14040/140444 standards (ISO 2006) and Product Category Rules (PCR) for North American Structural and Architectural Wood Products (FPInnovations 2011).  Lumber, plywood, and oriented strandboard production facilities were surveyed asking details regarding onsite energy generation. Regional differences did not exist between the Pacific Northwest and southeast regions to warrant separate boilers based on geographical regions.  There was also a potential for emission differences based on biomass type and quality.  Plywood and oriented strandboard industries could have boiler inputs likely containing resins. There could be a potential difference in regions, based on wood species, moisture contents, and wood quality.  Differences found are reported in this report. 
 
Important note: although most of the data in the US LCI database has  undergone some sort of review, the database as a whole has not yet  undergone a formal validation process. Please email comments to lci@nrel.gov 
","Wood ash, at boiler, at cellulosic fiberboard mill",77cbfa28-85c8-3da1-9f3f-1aa00612d97b,0.0190969060508614,kg,production,106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,77cbfa28-85c8-3da1-9f3f-1aa00612d97b,106bcee8-0d5f-30c6-ac98-fa6dab41d4d1,77cbfa28-85c8-3da1-9f3f-1aa00612d97b,0.0187390482077553,PHYSICAL_ALLOCATION
"Potato, whole plant, at field",91663389-8cd1-3272-9f06-cdc87c8ce7d9.54cd924c-48cb-347e-a2d1-dbbf32c93d36,US,"Agricultural Crop Production, Harvested acres are 97% of the planted acres (1998-2000 US average).
The impacts of producing 1 kg of seed are assumed equal to those of producing 1kg of potatoes.
For Water, only consumptive use is taken into account (i.e. 60.7% of the total water consumption).
Important note: although most of the data in the US LCI database has 
undergone some sort of review, the database as a whole has not yet 
undergone a formal validation process.
Please email comments to lci@nrel.gov.","Potato, at field",54cd924c-48cb-347e-a2d1-dbbf32c93d36,1.0,kg,production,91663389-8cd1-3272-9f06-cdc87c8ce7d9,54cd924c-48cb-347e-a2d1-dbbf32c93d36,91663389-8cd1-3272-9f06-cdc87c8ce7d9,54cd924c-48cb-347e-a2d1-dbbf32c93d36,1.0,PHYSICAL_ALLOCATION
"Potato, whole plant, at field",91663389-8cd1-3272-9f06-cdc87c8ce7d9.916af898-c73f-3a20-83c2-939b84a631e6,US,"Agricultural Crop Production, Harvested acres are 97% of the planted acres (1998-2000 US average).
The impacts of producing 1 kg of seed are assumed equal to those of producing 1kg of potatoes.
For Water, only consumptive use is taken into account (i.e. 60.7% of the total water consumption).
Important note: although most of the data in the US LCI database has 
undergone some sort of review, the database as a whole has not yet 
undergone a formal validation process.
Please email comments to lci@nrel.gov.","Potato leaves, at field",916af898-c73f-3a20-83c2-939b84a631e6,0.4,kg,production,91663389-8cd1-3272-9f06-cdc87c8ce7d9,916af898-c73f-3a20-83c2-939b84a631e6,,,1.0,
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b.bdc5f6f5-2bcc-39b2-8273-211b96e8258d,Northern America,"North American cellulosic fiberboard is used in residential and commercial construction. Various uses and applications for fiberboard include: 1. Sound-deadening board, 2. Structural sheathing, and 3. Roofing substrate (i.e., roof fiberboard). Asphalt is both used internally as a binder to improve strength properties and externally as a coating.   Cellulosic fiberboard is a panel product developed to utilize industrial wood residue. Wood residues originate from industrial wood waste such as shavings, sawdust, and chips produced during other wood manufacturing processes and from under-utilized whole trees.  Additional feedstock sources include mixed paper and construction wood waste. Cellulosic fiberboard falls into the Standard Industrial Classification of reconstituted wood products. Over the last several decades cellulosic fiberboard has evolved into a highly engineered product designed to meet specific end-use requirements.  The most common dimensions of cellulosic fiberboard panels are 0.5 inch (12.7 mm) thick, 4.0 feet (1.22 m) wide and 8.0 (2.44 m) long.  However thickness, width, and length can vary to meet end-use requirements. 
 
Base process data presented with allocations to within process co-products noted.  Refer to allocation worksheet for specifics.  All allocations performed using mass or volume. This sheet sets out each unit process in the production of one cubic meter of cellulosic fiberbaord as produced in the North America.   
 
Important note: although most of the data in the US LCI database has  undergone some sort of review, the database as a whole has not yet  undergone a formal validation process. Please email comments to lci@nrel.gov.; Geography: North America","Cellulosic fiberboard, uncoated, at plant",bdc5f6f5-2bcc-39b2-8273-211b96e8258d,254.0,kg,production,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,bdc5f6f5-2bcc-39b2-8273-211b96e8258d,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,bdc5f6f5-2bcc-39b2-8273-211b96e8258d,0.961,PHYSICAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b.e7f196a6-da64-3bc6-90c3-853ff5f74b86,Northern America,"North American cellulosic fiberboard is used in residential and commercial construction. Various uses and applications for fiberboard include: 1. Sound-deadening board, 2. Structural sheathing, and 3. Roofing substrate (i.e., roof fiberboard). Asphalt is both used internally as a binder to improve strength properties and externally as a coating.   Cellulosic fiberboard is a panel product developed to utilize industrial wood residue. Wood residues originate from industrial wood waste such as shavings, sawdust, and chips produced during other wood manufacturing processes and from under-utilized whole trees.  Additional feedstock sources include mixed paper and construction wood waste. Cellulosic fiberboard falls into the Standard Industrial Classification of reconstituted wood products. Over the last several decades cellulosic fiberboard has evolved into a highly engineered product designed to meet specific end-use requirements.  The most common dimensions of cellulosic fiberboard panels are 0.5 inch (12.7 mm) thick, 4.0 feet (1.22 m) wide and 8.0 (2.44 m) long.  However thickness, width, and length can vary to meet end-use requirements. 
 
Base process data presented with allocations to within process co-products noted.  Refer to allocation worksheet for specifics.  All allocations performed using mass or volume. This sheet sets out each unit process in the production of one cubic meter of cellulosic fiberbaord as produced in the North America.   
 
Important note: although most of the data in the US LCI database has  undergone some sort of review, the database as a whole has not yet  undergone a formal validation process. Please email comments to lci@nrel.gov.; Geography: North America","Molasses, at cellulosic fiberboard plant",e7f196a6-da64-3bc6-90c3-853ff5f74b86,5.8,kg,production,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,e7f196a6-da64-3bc6-90c3-853ff5f74b86,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,e7f196a6-da64-3bc6-90c3-853ff5f74b86,0.0219447597427166,PHYSICAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b.bb81d0cb-06dc-3614-b69c-3d3780c2c342,Northern America,"North American cellulosic fiberboard is used in residential and commercial construction. Various uses and applications for fiberboard include: 1. Sound-deadening board, 2. Structural sheathing, and 3. Roofing substrate (i.e., roof fiberboard). Asphalt is both used internally as a binder to improve strength properties and externally as a coating.   Cellulosic fiberboard is a panel product developed to utilize industrial wood residue. Wood residues originate from industrial wood waste such as shavings, sawdust, and chips produced during other wood manufacturing processes and from under-utilized whole trees.  Additional feedstock sources include mixed paper and construction wood waste. Cellulosic fiberboard falls into the Standard Industrial Classification of reconstituted wood products. Over the last several decades cellulosic fiberboard has evolved into a highly engineered product designed to meet specific end-use requirements.  The most common dimensions of cellulosic fiberboard panels are 0.5 inch (12.7 mm) thick, 4.0 feet (1.22 m) wide and 8.0 (2.44 m) long.  However thickness, width, and length can vary to meet end-use requirements. 
 
Base process data presented with allocations to within process co-products noted.  Refer to allocation worksheet for specifics.  All allocations performed using mass or volume. This sheet sets out each unit process in the production of one cubic meter of cellulosic fiberbaord as produced in the North America.   
 
Important note: although most of the data in the US LCI database has  undergone some sort of review, the database as a whole has not yet  undergone a formal validation process. Please email comments to lci@nrel.gov.; Geography: North America","Other, not specified, at cellulosic fiberboard plant",bb81d0cb-06dc-3614-b69c-3d3780c2c342,1.5,kg,production,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,bb81d0cb-06dc-3614-b69c-3d3780c2c342,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,bb81d0cb-06dc-3614-b69c-3d3780c2c342,0.0056753688989784,PHYSICAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b.b16b7cc3-bf0c-33fe-b598-15ccebbe3981,Northern America,"North American cellulosic fiberboard is used in residential and commercial construction. Various uses and applications for fiberboard include: 1. Sound-deadening board, 2. Structural sheathing, and 3. Roofing substrate (i.e., roof fiberboard). Asphalt is both used internally as a binder to improve strength properties and externally as a coating.   Cellulosic fiberboard is a panel product developed to utilize industrial wood residue. Wood residues originate from industrial wood waste such as shavings, sawdust, and chips produced during other wood manufacturing processes and from under-utilized whole trees.  Additional feedstock sources include mixed paper and construction wood waste. Cellulosic fiberboard falls into the Standard Industrial Classification of reconstituted wood products. Over the last several decades cellulosic fiberboard has evolved into a highly engineered product designed to meet specific end-use requirements.  The most common dimensions of cellulosic fiberboard panels are 0.5 inch (12.7 mm) thick, 4.0 feet (1.22 m) wide and 8.0 (2.44 m) long.  However thickness, width, and length can vary to meet end-use requirements. 
 
Base process data presented with allocations to within process co-products noted.  Refer to allocation worksheet for specifics.  All allocations performed using mass or volume. This sheet sets out each unit process in the production of one cubic meter of cellulosic fiberbaord as produced in the North America.   
 
Important note: although most of the data in the US LCI database has  undergone some sort of review, the database as a whole has not yet  undergone a formal validation process. Please email comments to lci@nrel.gov.; Geography: North America","Culled boards, wood fuel, at cellulosic fiberboard plant",b16b7cc3-bf0c-33fe-b598-15ccebbe3981,1.1,kg,production,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,b16b7cc3-bf0c-33fe-b598-15ccebbe3981,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,b16b7cc3-bf0c-33fe-b598-15ccebbe3981,0.0041619371925841,PHYSICAL_ALLOCATION
"Cellulosic fiberboard, uncoated, at plant",cced9535-72f6-3b3a-b3c0-ce21b98eea2b.b2964eb3-b95b-310f-9157-4cfe387dec9e,Northern America,"North American cellulosic fiberboard is used in residential and commercial construction. Various uses and applications for fiberboard include: 1. Sound-deadening board, 2. Structural sheathing, and 3. Roofing substrate (i.e., roof fiberboard). Asphalt is both used internally as a binder to improve strength properties and externally as a coating.   Cellulosic fiberboard is a panel product developed to utilize industrial wood residue. Wood residues originate from industrial wood waste such as shavings, sawdust, and chips produced during other wood manufacturing processes and from under-utilized whole trees.  Additional feedstock sources include mixed paper and construction wood waste. Cellulosic fiberboard falls into the Standard Industrial Classification of reconstituted wood products. Over the last several decades cellulosic fiberboard has evolved into a highly engineered product designed to meet specific end-use requirements.  The most common dimensions of cellulosic fiberboard panels are 0.5 inch (12.7 mm) thick, 4.0 feet (1.22 m) wide and 8.0 (2.44 m) long.  However thickness, width, and length can vary to meet end-use requirements. 
 
Base process data presented with allocations to within process co-products noted.  Refer to allocation worksheet for specifics.  All allocations performed using mass or volume. This sheet sets out each unit process in the production of one cubic meter of cellulosic fiberbaord as produced in the North America.   
 
Important note: although most of the data in the US LCI database has  undergone some sort of review, the database as a whole has not yet  undergone a formal validation process. Please email comments to lci@nrel.gov.; Geography: North America","Pins and fines, at cellulosic fiberboard plant",b2964eb3-b95b-310f-9157-4cfe387dec9e,1.9,kg,production,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,b2964eb3-b95b-310f-9157-4cfe387dec9e,cced9535-72f6-3b3a-b3c0-ce21b98eea2b,b2964eb3-b95b-310f-9157-4cfe387dec9e,0.0071888006053726,PHYSICAL_ALLOCATION
"Anthracite coal, combusted in industrial boiler",27e8fce4-a5c1-37af-84b9-763582a5ca3e,Northern America,"This cradle to gate unit process is for the combustion of 1 kilogram of anthracite coal in industrial boilers in the US. Data were collected from 1997-2003 from industry and EPA sources. Data for ash and sulfur content for anthracite coal used by industry boilers were assumed to be the same as and collected from utility boiler data. Air and water emissions were calculated from EPA sources. An unknown allocation type was used for this dataset. The system boundary of this dataset includes incoming coal and transport, solid waste disposal, and air and water emissions and system boundary exclusions are unknown. The following technology was used: a mix of stoker boilers (70%), fluidized bed combustion boilers (20%), and pulverized coal boilers (10%). This metadata was populated based on a 2004 module report. Please reach out to USLCI@erg.com for more information.","Anthracite coal, combusted in industrial boiler",46495019-6f20-3587-8624-0399a6c016c9,1.0,kg,production,27e8fce4-a5c1-37af-84b9-763582a5ca3e,46495019-6f20-3587-8624-0399a6c016c9,,,1.0,
